paper_id,entity_id,material_node_id,material_name,formula,alias,material_type,structure_family,crystal_form,phase_composition,confidence,sse_family,conducting_ion,title,doi,year,journal,source_json,evidence
604-Co-doping_strategy_enhanced_the_ionic_conductivity_and_excellent_lithium_stability_of_garnet-type_Li7La3Zr2O12_electrolyte_in_all_solid-stat,E1,material:604-Co-doping_strategy_enhanced_the_ionic_conductivity_and_excellent_lithium_stability_of_garnet-type_Li7La3Zr2O12_electrolyte_in_all_solid-stat:E1,LLZTCO (x=0),Li6.4La3Zr1.4Ta0.6Ce0O12,undoped LLZTCO; x = 0,oxide solid electrolyte,Garnet,polycrystalline,cubic phase,0.95,oxide,Li+,Co-doping strategy enhanced the ionic conductivity and excellent lithium stability of garnet-type Li_7La_3Zr_2O_12 electrolyte in all solid-state lithium batteries,10.1016/j.jmat.2023.01.007,2023,Journal of Materiomics,信息提取结果/604-Co-doping_strategy_enhanced_the_ionic_conductivity_and_excellent_lithium_stability_of_garnet-type_Li7La3Zr2O12_electrolyte_in_all_solid-stat/sse_extraction.json,"Li_6.4La_3Zr_1.4-xTa_0.6Ce_xO_12 (x = 0, 0.02, 0.04, 0.06, 0.08, 0.10, 0.20, 0.30)"
604-Co-doping_strategy_enhanced_the_ionic_conductivity_and_excellent_lithium_stability_of_garnet-type_Li7La3Zr2O12_electrolyte_in_all_solid-stat,E2,material:604-Co-doping_strategy_enhanced_the_ionic_conductivity_and_excellent_lithium_stability_of_garnet-type_Li7La3Zr2O12_electrolyte_in_all_solid-stat:E2,LLZTCO (x=0.1),Li6.4La3Zr1.3Ta0.6Ce0.1O12,LLZTCO (x = 0.1); optimal performance,oxide solid electrolyte,Garnet,polycrystalline,cubic phase,0.95,oxide,Li+,Co-doping strategy enhanced the ionic conductivity and excellent lithium stability of garnet-type Li_7La_3Zr_2O_12 electrolyte in all solid-state lithium batteries,10.1016/j.jmat.2023.01.007,2023,Journal of Materiomics,信息提取结果/604-Co-doping_strategy_enhanced_the_ionic_conductivity_and_excellent_lithium_stability_of_garnet-type_Li7La3Zr2O12_electrolyte_in_all_solid-stat/sse_extraction.json,Li_6.4La_3Zr_1.4-xTa_0.6Ce_xO_12 (x = 0.1)
604-Co-doping_strategy_enhanced_the_ionic_conductivity_and_excellent_lithium_stability_of_garnet-type_Li7La3Zr2O12_electrolyte_in_all_solid-stat,E3,material:604-Co-doping_strategy_enhanced_the_ionic_conductivity_and_excellent_lithium_stability_of_garnet-type_Li7La3Zr2O12_electrolyte_in_all_solid-stat:E3,LLZTCO (x=0.3),Li6.4La3Zr1.1Ta0.6Ce0.3O12,LLZTCO (x = 0.3),oxide solid electrolyte,Garnet,polycrystalline,cubic phase,0.95,oxide,Li+,Co-doping strategy enhanced the ionic conductivity and excellent lithium stability of garnet-type Li_7La_3Zr_2O_12 electrolyte in all solid-state lithium batteries,10.1016/j.jmat.2023.01.007,2023,Journal of Materiomics,信息提取结果/604-Co-doping_strategy_enhanced_the_ionic_conductivity_and_excellent_lithium_stability_of_garnet-type_Li7La3Zr2O12_electrolyte_in_all_solid-stat/sse_extraction.json,Li_6.4La_3Zr_1.4-xTa_0.6Ce_xO_12 (x = 0.3)
605-High-voltage_all-solid-state_lithium_batteries_with_Li3InCl6_electrolyte_and_LiNbO3_coated_lithium-rich_manganese_oxide_cathode,E1,material:605-High-voltage_all-solid-state_lithium_batteries_with_Li3InCl6_electrolyte_and_LiNbO3_coated_lithium-rich_manganese_oxide_cathode:E1,Li3InCl6 (LIC),Li3InCl6,LIC,halide solid electrolyte,Halide,polycrystalline,Li3InCl6 with minor InOCl impurity,0.95,halide,Li+,High-voltage all-solid-state lithium batteries with Li_3InCl_6 electrolyte and LiNbO_3 coated lithium-rich manganese oxide cathode,,,,信息提取结果/605-High-voltage_all-solid-state_lithium_batteries_with_Li3InCl6_electrolyte_and_LiNbO3_coated_lithium-rich_manganese_oxide_cathode/sse_extraction.json,"Synthesis of LIC according to stoichiometric ratio: Indium chloride (InCl _3 , Alfa Aesar, 99.99%) and lithium chloride (LiCl, Alfa Aesar, 99.9%) were added into ZrO _2 pot with ZrO _2 ball."
606-Incorporating_2D_γ-Al2O3_nanosheets_into_the_flexible_PEO-based_solid_electrolyte_for_lithium_metal_batteries,E1,material:606-Incorporating_2D_γ-Al2O3_nanosheets_into_the_flexible_PEO-based_solid_electrolyte_for_lithium_metal_batteries:E1,PLS25-A0.5,PEO18-LiTFSI-SN25-0.5wt%γ-Al2O3,PLS25-A0.5; PEO-LiTFSI-SN25-0.5Al2O3; PEO18-LiTFSI-SN25-0.5 wt% Al2O3,polymer composite solid electrolyte,PEO-based,semicrystalline,"PEO, LiTFSI, SN, γ-Al2O3 nanosheets",0.95,composite,Li+,Incorporating 2D γ - Al2O3 nanosheets into the flexible PEO-based solid electrolyte for lithium metal batteries,,,,信息提取结果/606-Incorporating_2D_γ-Al2O3_nanosheets_into_the_flexible_PEO-based_solid_electrolyte_for_lithium_metal_batteries/sse_extraction.json,"The PEO-based solid electrolyte PEO_18 -LiTFSI-x%SN-y% Al_2O_3 nanosheets (PLS _x -yA) was synthesized by a traditional solution-casting technique, wherein x and y represent the mass ratio of SN and Al_2O_3 in the SSE, respectively."
606-Incorporating_2D_γ-Al2O3_nanosheets_into_the_flexible_PEO-based_solid_electrolyte_for_lithium_metal_batteries,E2,material:606-Incorporating_2D_γ-Al2O3_nanosheets_into_the_flexible_PEO-based_solid_electrolyte_for_lithium_metal_batteries:E2,PLS25,PEO18-LiTFSI-SN25,PLS25; PEO-LiTFSI-SN25; PLS,polymer solid electrolyte,PEO-based,semicrystalline,"PEO, LiTFSI, SN",0.9,composite,Li+,Incorporating 2D γ - Al2O3 nanosheets into the flexible PEO-based solid electrolyte for lithium metal batteries,,,,信息提取结果/606-Incorporating_2D_γ-Al2O3_nanosheets_into_the_flexible_PEO-based_solid_electrolyte_for_lithium_metal_batteries/sse_extraction.json,PEO-LiTFSI-SN (PLS) solid polymer electrolytes were synthesized by the same method
607-Aliovalent_substitution_of_Al3+_in_Li2ZrCl6_solid_electrolyte_towards_large-scale_application,E1,material:607-Aliovalent_substitution_of_Al3+_in_Li2ZrCl6_solid_electrolyte_towards_large-scale_application:E1,Li2.25Zr0.75Al0.25Cl6 (LZA0.25C),Li2.25Zr0.75Al0.25Cl6,LZA0.25C; x = 0.25,halide solid electrolyte,Trigonal (P-3m1),polycrystalline,Pure Li3YCl6-type phase,0.95,halide,Li+,Aliovalent substitution of Al3+ in Li2ZrCl6 solid electrolyte towards large-scale application,,,,信息提取结果/607-Aliovalent_substitution_of_Al3+_in_Li2ZrCl6_solid_electrolyte_towards_large-scale_application/sse_extraction.json,"To synthesize trigonal structure Li_2+xZr_1-xAl_xCl_6 ( LZA_xC, 0 \leq x \leq 0.4 ) powders, stoichiometric amounts of LiCl (99 %, Adamas), ZrCl_4 (99.9 %, Aladdin), and AlCl_3 (99 %, Aladdin) were ball-milled at 600 rpm for 12 h in WC vial with WC balls (bal..."
607-Aliovalent_substitution_of_Al3+_in_Li2ZrCl6_solid_electrolyte_towards_large-scale_application,E2,material:607-Aliovalent_substitution_of_Al3+_in_Li2ZrCl6_solid_electrolyte_towards_large-scale_application:E2,Li2ZrCl6 (LZC),Li2ZrCl6,LZC; x = 0,halide solid electrolyte,Trigonal (P-3m1),polycrystalline,Pure phase,0.9,halide,Li+,Aliovalent substitution of Al3+ in Li2ZrCl6 solid electrolyte towards large-scale application,,,,信息提取结果/607-Aliovalent_substitution_of_Al3+_in_Li2ZrCl6_solid_electrolyte_towards_large-scale_application/sse_extraction.json,"To synthesize trigonal structure Li_2+xZr_1-xAl_xCl_6 ( LZA_xC, 0 \leq x \leq 0.4 ) powders, stoichiometric amounts of LiCl (99 %, Adamas), ZrCl_4 (99.9 %, Aladdin), and AlCl_3 (99 %, Aladdin) were ball-milled at 600 rpm for 12 h in WC vial with WC balls (bal..."
609-Two-dimensional_silica_enhanced_solid_polymer_electrolyte_for_lithium_metal_batteries,E1,material:609-Two-dimensional_silica_enhanced_solid_polymer_electrolyte_for_lithium_metal_batteries:E1,HSN-SPE-10,PEO/PVDF-HFP/LiNO3/HSN,HSN-SPE-10; CPE with 10 wt% HSN,composite solid polymer electrolyte,PEO-based composite,semi-crystalline,PEO/PVDF-HFP blend with 2D holey silica nanosheets (HSN) filler and LiNO3 additive,0.98,composite,Li+,Two-dimensional silica enhanced solid polymer electrolyte for lithium metal batteries,,2023,Particuology,信息提取结果/609-Two-dimensional_silica_enhanced_solid_polymer_electrolyte_for_lithium_metal_batteries/sse_extraction.json,HSN-SPE-10 is chosen as a typical sample
609-Two-dimensional_silica_enhanced_solid_polymer_electrolyte_for_lithium_metal_batteries,E2,material:609-Two-dimensional_silica_enhanced_solid_polymer_electrolyte_for_lithium_metal_batteries:E2,HSN-SPE-0,PEO/PVDF-HFP/LiNO3,HSN-SPE-0; blank SPE; SPE-0,solid polymer electrolyte,PEO-based,semi-crystalline,"PEO/PVDF-HFP blend with LiNO3 additive, no HSN filler",0.95,composite,Li+,Two-dimensional silica enhanced solid polymer electrolyte for lithium metal batteries,,2023,Particuology,信息提取结果/609-Two-dimensional_silica_enhanced_solid_polymer_electrolyte_for_lithium_metal_batteries/sse_extraction.json,HSN-SPE-0 is chosen as the control sample
609-Two-dimensional_silica_enhanced_solid_polymer_electrolyte_for_lithium_metal_batteries,E3,material:609-Two-dimensional_silica_enhanced_solid_polymer_electrolyte_for_lithium_metal_batteries:E3,HSN-SPE-5,PEO/PVDF-HFP/LiNO3/HSN,HSN-SPE-5,composite solid polymer electrolyte,PEO-based composite,semi-crystalline,PEO/PVDF-HFP blend with 5 wt% HSN filler and LiNO3 additive,0.9,composite,Li+,Two-dimensional silica enhanced solid polymer electrolyte for lithium metal batteries,,2023,Particuology,信息提取结果/609-Two-dimensional_silica_enhanced_solid_polymer_electrolyte_for_lithium_metal_batteries/sse_extraction.json,HSN-SPE-5
609-Two-dimensional_silica_enhanced_solid_polymer_electrolyte_for_lithium_metal_batteries,E4,material:609-Two-dimensional_silica_enhanced_solid_polymer_electrolyte_for_lithium_metal_batteries:E4,HSN-SPE-15,PEO/PVDF-HFP/LiNO3/HSN,HSN-SPE-15,composite solid polymer electrolyte,PEO-based composite,semi-crystalline,PEO/PVDF-HFP blend with 15 wt% HSN filler and LiNO3 additive,0.9,composite,Li+,Two-dimensional silica enhanced solid polymer electrolyte for lithium metal batteries,,2023,Particuology,信息提取结果/609-Two-dimensional_silica_enhanced_solid_polymer_electrolyte_for_lithium_metal_batteries/sse_extraction.json,HSN-SPE-15
610-Heterogeneous_double-layered_hybrid_solid_electrolyte_with_a_concentration-gradient_structure_for_high-performance_all-solid-state_lithium_b,E1,material:610-Heterogeneous_double-layered_hybrid_solid_electrolyte_with_a_concentration-gradient_structure_for_high-performance_all-solid-state_lithium_b:E1,LALZO 10% HSE,PVDF-HFP/LiTFSI/Li6.28Al0.24La3Zr2O12,LALZO 10% HSE,polymer-ceramic composite,Hybrid Solid Electrolyte,polycrystalline filler in polymer matrix,"PVDF-HFP, LiTFSI, 10 wt% LALZO",0.95,composite,Li+,Heterogeneous double-layered hybrid solid electrolyte with a concentration-gradient structure for high-performance all-solid-state lithium batteries,,,,信息提取结果/610-Heterogeneous_double-layered_hybrid_solid_electrolyte_with_a_concentration-gradient_structure_for_high-performance_all-solid-state_lithium_b/sse_extraction.json,LALZO 10% HSE
610-Heterogeneous_double-layered_hybrid_solid_electrolyte_with_a_concentration-gradient_structure_for_high-performance_all-solid-state_lithium_b,E2,material:610-Heterogeneous_double-layered_hybrid_solid_electrolyte_with_a_concentration-gradient_structure_for_high-performance_all-solid-state_lithium_b:E2,LTPO 15% HSE,PVDF-HFP/LiTFSI/LiTa2PO8,LTPO 15% HSE,polymer-ceramic composite,Hybrid Solid Electrolyte,polycrystalline filler in polymer matrix,"PVDF-HFP, LiTFSI, 15 wt% LTPO",0.95,composite,Li+,Heterogeneous double-layered hybrid solid electrolyte with a concentration-gradient structure for high-performance all-solid-state lithium batteries,,,,信息提取结果/610-Heterogeneous_double-layered_hybrid_solid_electrolyte_with_a_concentration-gradient_structure_for_high-performance_all-solid-state_lithium_b/sse_extraction.json,LTPO 15% HSE
610-Heterogeneous_double-layered_hybrid_solid_electrolyte_with_a_concentration-gradient_structure_for_high-performance_all-solid-state_lithium_b,E3,material:610-Heterogeneous_double-layered_hybrid_solid_electrolyte_with_a_concentration-gradient_structure_for_high-performance_all-solid-state_lithium_b:E3,DLHSE,PVDF-HFP/LiTFSI/Li6.28Al0.24La3Zr2O12/LiTa2PO8,DLHSE; Double-layered hybrid solid electrolyte,polymer-ceramic composite,Hybrid Solid Electrolyte,polycrystalline filler in polymer matrix,Top layer: LALZO 10% HSE; Bottom layer: LTPO 15% HSE,0.98,composite,Li+,Heterogeneous double-layered hybrid solid electrolyte with a concentration-gradient structure for high-performance all-solid-state lithium batteries,,,,信息提取结果/610-Heterogeneous_double-layered_hybrid_solid_electrolyte_with_a_concentration-gradient_structure_for_high-performance_all-solid-state_lithium_b/sse_extraction.json,DLHSE
610-Heterogeneous_double-layered_hybrid_solid_electrolyte_with_a_concentration-gradient_structure_for_high-performance_all-solid-state_lithium_b,E4,material:610-Heterogeneous_double-layered_hybrid_solid_electrolyte_with_a_concentration-gradient_structure_for_high-performance_all-solid-state_lithium_b:E4,SLHSE,PVDF-HFP/LiTFSI/Li6.28Al0.24La3Zr2O12/LiTa2PO8,SLHSE; Single-layered HSE,polymer-ceramic composite,Hybrid Solid Electrolyte,polycrystalline filler in polymer matrix,"PVDF-HFP, LiTFSI, 5 wt% LALZO, 7.5 wt% LTPO",0.9,composite,Li+,Heterogeneous double-layered hybrid solid electrolyte with a concentration-gradient structure for high-performance all-solid-state lithium batteries,,,,信息提取结果/610-Heterogeneous_double-layered_hybrid_solid_electrolyte_with_a_concentration-gradient_structure_for_high-performance_all-solid-state_lithium_b/sse_extraction.json,SLHSE
610-Heterogeneous_double-layered_hybrid_solid_electrolyte_with_a_concentration-gradient_structure_for_high-performance_all-solid-state_lithium_b,E5,material:610-Heterogeneous_double-layered_hybrid_solid_electrolyte_with_a_concentration-gradient_structure_for_high-performance_all-solid-state_lithium_b:E5,HPHSE,PVDF-HFP/LiTFSI/Li6.28Al0.24La3Zr2O12/LiTa2PO8,HPHSE; Hot-pressed HSE,polymer-ceramic composite,Hybrid Solid Electrolyte,polycrystalline filler in polymer matrix,"PVDF-HFP, LiTFSI, 4.62 wt% LTPO, 3.08 wt% LALZO",0.9,composite,Li+,Heterogeneous double-layered hybrid solid electrolyte with a concentration-gradient structure for high-performance all-solid-state lithium batteries,,,,信息提取结果/610-Heterogeneous_double-layered_hybrid_solid_electrolyte_with_a_concentration-gradient_structure_for_high-performance_all-solid-state_lithium_b/sse_extraction.json,HPHSE
611-Ultra-homogeneous_dense_Ag_nano_layer_enables_long_lifespan_solid-state_lithium_metal_batteries,E1,material:611-Ultra-homogeneous_dense_Ag_nano_layer_enables_long_lifespan_solid-state_lithium_metal_batteries:E1,PEO/SN based SPE (PSE),PEO/LiTFSI/SN,PSE; PEO/SN-based SPEs,solid polymer electrolyte,PEO-based,amorphous/crystalline mix,"PEO, LiTFSI, Succinonitrile (SN)",0.95,polymer,Li+,Ultra-homogeneous dense Ag nano layer enables long lifespan solid-state lithium metal batteries,,2024,,信息提取结果/611-Ultra-homogeneous_dense_Ag_nano_layer_enables_long_lifespan_solid-state_lithium_metal_batteries/sse_extraction.json,Synthesis of PEO/SN based SPEs
611-Ultra-homogeneous_dense_Ag_nano_layer_enables_long_lifespan_solid-state_lithium_metal_batteries,E2,material:611-Ultra-homogeneous_dense_Ag_nano_layer_enables_long_lifespan_solid-state_lithium_metal_batteries:E2,Ag@PSE (Ag nano layer modified PEO/SN SPE),PEO/LiTFSI/SN/Ag,Ag@PSE; Ag nano layer modified SPE,solid polymer electrolyte with interface modification,PEO-based,amorphous/crystalline mix,"PEO, LiTFSI, Succinonitrile (SN), Ag nano layer (35 nm)",0.95,polymer,Li+,Ultra-homogeneous dense Ag nano layer enables long lifespan solid-state lithium metal batteries,,2024,,信息提取结果/611-Ultra-homogeneous_dense_Ag_nano_layer_enables_long_lifespan_solid-state_lithium_metal_batteries/sse_extraction.json,Preparation of Ag nano layers
614-Unveiling_the_effect_law_of_carbon_dots_with_polyfunctional_groups_on_interface_structure_and_ion_migration_in_polymer_electrolytes_for_soli,E1,material:614-Unveiling_the_effect_law_of_carbon_dots_with_polyfunctional_groups_on_interface_structure_and_ion_migration_in_polymer_electrolytes_for_soli:E1,SPE,PEO-LiTFSI,SPE; conventional SPE,polymer electrolyte,PEO-based,semi-crystalline,PEO matrix with LiTFSI salt,0.95,polymer,Li+,Unveiling the effect law of carbon dots with polyfunctional groups on interface structure and ion migration in polymer electrolytes for solid lithium battery,10.1016/j.nanoen.2024.109623,2024,Nano Energy,信息提取结果/614-Unveiling_the_effect_law_of_carbon_dots_with_polyfunctional_groups_on_interface_structure_and_ion_migration_in_polymer_electrolytes_for_soli/sse_extraction.json,SPE represented the traditional electrolyte composed of PEO and lithium salts.
614-Unveiling_the_effect_law_of_carbon_dots_with_polyfunctional_groups_on_interface_structure_and_ion_migration_in_polymer_electrolytes_for_soli,E2,material:614-Unveiling_the_effect_law_of_carbon_dots_with_polyfunctional_groups_on_interface_structure_and_ion_migration_in_polymer_electrolytes_for_soli:E2,PDA,PEO-PEGDA-LiTFSI,PDA; HPE (without NSFCDs),hybrid polymer electrolyte,Crosslinked PEO,amorphous/crosslinked,"PEO matrix crosslinked with PEGDA, LiTFSI salt",0.95,polymer,Li+,Unveiling the effect law of carbon dots with polyfunctional groups on interface structure and ion migration in polymer electrolytes for solid lithium battery,10.1016/j.nanoen.2024.109623,2024,Nano Energy,信息提取结果/614-Unveiling_the_effect_law_of_carbon_dots_with_polyfunctional_groups_on_interface_structure_and_ion_migration_in_polymer_electrolytes_for_soli/sse_extraction.json,The HPE formed by PEGDA and PEO was denoted as PDA
